Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-07-26,22711.58984375,22717.150390625,22549.76953125,22586.869140625,69600000,0,0
2018-07-27,22646.48046875,22712.75,22593.19921875,22712.75,73200000,0,0
2018-07-30,22613.30078125,22631.3203125,22518.939453125,22544.83984375,76200000,0,0
2018-07-31,22472.119140625,22678.060546875,22352.2109375,22553.720703125,115400000,0,0
2018-08-01,22642.1796875,22775.470703125,22615.98046875,22746.69921875,100800000,0,0
2018-08-02,22676.73046875,22754.73046875,22464.810546875,22512.529296875,94500000,0,0
2018-08-03,22585.5390625,22613.5,22490.5703125,22525.1796875,71700000,0,0
2018-08-06,22536.05078125,22635.6796875,22486.740234375,22507.3203125,67000000,0,0
2018-08-07,22514.310546875,22666.6796875,22499.05078125,22662.740234375,69400000,0,0
2018-08-08,22666.560546875,22800.609375,22610.2890625,22644.310546875,72800000,0,0
2018-08-09,22591.5390625,22648.880859375,22497.990234375,22598.390625,61800000,0,0
2018-08-10,22606.91015625,22608.859375,22272.689453125,22298.080078125,73900000,0,0
2018-08-13,22117.5703125,22124.599609375,21851.3203125,21857.4296875,77800000,0,0
2018-08-14,22053.0703125,22356.080078125,22047.189453125,22356.080078125,59700000,0,0
2018-08-15,22368.119140625,22380.279296875,22110.2890625,22204.220703125,61200000,0,0
2018-08-16,21980.8203125,22240.419921875,21871.69921875,22192.0390625,77900000,0,0
2018-08-17,22313.189453125,22340.94921875,22244.099609375,22270.380859375,56100000,0,0
2018-08-20,22267.0703125,22288.310546875,22150.75,22199.0,46800000,0,0
2018-08-21,22110.5390625,22306.830078125,22053.140625,22219.73046875,54500000,0,0
2018-08-22,22270.0390625,22390.19921875,22162.810546875,22362.55078125,57100000,0,0
2018-08-23,22420.669921875,22463.029296875,22377.880859375,22410.8203125,50100000,0,0
